FIPS,2-party change,Non-white change
04005,5.809390913252216,-0.5802851596161673
04007,-7.513597254069133,0.9350666273362975
04009,-2.612386973914205,-12.93276427088444
04011,-4.938372544610921,-17.686115890274678
04012,-6.568490467724004,-2.6004337600739937
04015,-11.761317586016428,-0.2707117488422117
04017,-0.3510652856579597,-1.3398775794320912
04019,6.458129577526826,-1.0613732533337519
04021,-1.1847026724810235,-9.409884505673972
04023,8.28118606923433,-10.182121362132301
04025,-3.1085275262885617,0.5803655273644566
04027,4.903982972835649,-7.91954581436698
05001,-15.382819236381149,2.9407333842625505
05003,-18.245354196039635,-2.9208270038971413
05005,-16.406250428524267,1.1215205218096935
05007,5.525841671191245,3.339828092177001
05009,-13.818804507437864,1.6033942995294703
05011,-18.105251369876235,-2.7231900178378083
05013,-18.61374389179349,-2.2753829547064086
05015,-5.077750262066843,1.1903192445844368
05017,-7.106890435095728,-0.6177450270835578
05019,-12.021213590529072,4.053425034359094
05021,-35.13521069392474,2.494001449025174
05023,-24.0361277883989,1.4245203333716705
05025,-23.414797659778376,-0.9437122938824043
05027,-7.9141754646932085,1.3583555752346328
05029,-18.32931814781295,-1.1188615778839122
05031,-14.541598008900973,10.533108925803315
05033,-12.516882600817944,3.9990199455983255
05035,-0.7026241004073768,7.324744886029592
05037,-18.41521527274704,1.473541575374412
05039,-11.55147222831394,3.6001846073342563
05041,-11.0424058839384,1.2503896321286518
05043,-11.697514361690125,2.1442459919065797
05045,-5.555907697035153,6.187396483763907
05047,-23.2090524650346,0.8776354497949779
05049,-27.729869913919693,1.9770024014191372
05051,-12.77983759421322,2.7218836094911154
05053,-21.781180986306932,0.9855432928361223
05055,-28.12457522093674,2.314867374317375
05057,-19.24727926150284,5.361059456645648
05059,-24.661822195674414,2.8414988045816205
05061,-15.717807718341312,6.152145578109057
05063,-22.319291156665965,3.6373118141047263
05065,-29.656579749347234,2.148286326638693
05067,-29.725619622486484,3.030683485886687
05069,-4.676136905273687,8.798347735902823
05071,-20.89867760157516,2.504880767341499
05073,-17.097635592977383,2.1424936255609808
05075,-35.44662199813003,0.8452266678909304
05077,-10.540698588131235,-0.09023995396182016
05079,-25.361472032570145,-0.21929550593041824
05081,-26.15826771131646,0.06887234888584004
05083,-20.500179272665815,4.012432012955081
05085,-11.500540018005346,2.359941831213419
05087,-16.82000346146428,1.420711810863362
05089,-17.73599169341717,1.205836404151217
05091,-15.8249793028045,4.51663960442832
05093,-16.915622746527248,4.304682299245705
05095,-13.760911642014342,4.599778394731267
05097,-19.813324531122003,4.209534974363316
05099,-15.627749652882464,4.441928565985563
05101,-16.971030675496245,2.4101289694436367
05103,-6.2468644930654165,2.7718963358757023
05105,-21.566135024870682,-0.9650993416730813
05107,-4.108343182223393,3.078766423580632
05109,-23.952595587758523,1.8750768866524492
05111,-33.975673745870694,2.3857400051847435
05113,-17.217043581637895,3.101095177447256
05115,-10.078120784873487,2.4436801064598566
05117,-24.47389547832392,-0.6110091380679652
05119,6.516044202312287,8.081952265641036
05121,-33.43987823439878,1.3910571800688882
05123,-7.193998033589153,7.21352132003706
05125,-7.397349597367985,6.339582992258151
05127,-22.92475217897936,4.655688211287589
05129,-19.940977386450903,4.3195360616341105
05131,-5.928128532509021,8.66553068827266
05133,-22.39544715447154,17.59725806412601
05135,-25.2926549343989,2.050366700811901
05137,-21.070490624524922,1.1503615980547832
05139,-5.472580383915073,2.136936297498039
05141,-24.4685668527774,1.4369129453884244
05143,4.4039626492668305,10.797867632649403
05145,-15.115899283423726,2.279661556225099
05147,-30.205535857113873,-1.8440274348881758
05149,-24.473129466448803,7.476629761049358
06001,5.572777454821548,8.191661378810302
06003,11.578947368421062,17.01728610673788
06005,0.29184975977049277,-0.7036251187022664
06007,5.7505532862485325,2.700899301909123
06009,-0.03998959295704907,0.8406787420599073
06011,9.56059748255877,-24.23642748448187
06013,10.07096555698405,9.453691186818425
06015,-0.09339422818233345,3.984504187408053
06033,-0.9425691822823552,9.352667653110435
06035,-4.203710328466727,-1.5708879066504622
06037,8.625303398353196,-2.704481452541927
06039,8.94018257019247,-7.050189157203658
06041,9.664549952051047,6.165893831011427
06043,2.3245826031173706,-0.03266035443152404
06045,3.1434119703460652,-2.8784593841184716
06047,12.658626704101245,0.7724280835325175
06049,0.7927019724653555,-4.766088517864242
06051,11.42581220467428,0.5972099822738954
06053,9.976348016707647,2.5894061621065774
06055,10.254892503954885,6.255849076997546
06057,11.89706388336699,0.4473909901510744
06059,15.10196535568047,3.7865523244976274
06061,9.923364372771665,6.617455405358452
06063,4.020332508664097,1.4614187027170882
06065,12.546438690657737,5.5449999863960215
06067,12.835032559208727,6.6035458879016815
06069,9.362779084635832,-16.492671336119457
06071,11.39780099322666,-2.4804285534923523
06073,14.749189480613069,-4.373538131366896
06075,2.4979852008957693,3.199955509816732
06077,10.807761758184732,1.4364282985522507
06079,10.351768726227327,-0.863579370176172
06083,12.368231921047574,-4.827585460696259
06085,9.353621324579734,9.149701819719425
06087,6.330700300895288,0.33114821191156807
06089,1.264520772725227,2.4932276877679076
06091,4.9060167331935105,-2.867949145014437
06093,3.5820490756544032,2.252503742753442
06095,7.777447112506366,3.6841963886035742
06097,7.889402751626761,6.693822075025626
06099,9.617208974595577,-7.511727508084967
06101,9.444537459552876,-1.9162041374754182
06103,-0.7526280898186783,-0.9815979673830633
06105,3.343514710358704,2.388490948691313
06107,12.813825653161707,-15.764284167681975
06109,1.286274500476381,1.595695588583391
06111,12.63372169666902,-10.321748040037559
06113,10.743142593288077,-1.8162112250153335
06115,6.834077440031919,-5.281655778653416
08001,7.195898341289343,-4.1886193286577935
08003,0.9507181669273876,-14.827382455135307
08005,14.659329438578943,8.189767556477133
08007,4.586309942204302,3.668225528398418
08009,-7.815445072726627,0.039110882990200935
08011,-4.224299538136172,-12.050174780338327
08013,11.74307143983252,-0.40391032543929484
08015,9.92178917279439,-3.4909437237620846
08017,-6.007996800010158,-0.47707901272696596
08019,2.447511394323655,1.8667171906667557
08021,-4.250738589242836,-16.38667041619797
08023,-3.5074244751664168,-27.34105388310997
08025,-6.6247624939242655,-6.069333176107829
08027,0.16640952991926383,3.246039169106551
08029,0.7482278001495537,-1.8208184553652034
08031,11.008767576669442,-10.831668764880675
08033,-5.9391771019678,-3.6569432422550734
08035,13.357295574528997,3.5726417762426026
08037,11.953947000374392,-3.4573616716376154
08039,-1.003726892614015,1.8058021859009514
08041,11.908014583664865,1.719831467212508
08043,-2.9056897127102665,-0.3309348710381794
08045,5.833471337318798,3.950245760325732
08047,-2.8134811616954423,0.26173319436266773
08049,5.875589928731941,0.39176380772333275
08051,7.743434229318453,-0.9443072892992843
08053,2.008471368777272,2.6697487555942923
08055,-0.9338875130756676,-11.657734260049335
08057,-2.3821617228768766,-3.6927039515799343
08059,12.174617631205983,0.0072023281351256685
08061,-8.482769453719987,-0.3081371901962555
08063,-3.736845712719049,-4.913483653812455
08065,4.329257610044536,-7.463541529385264
08067,5.683576214063933,-0.6192403062661889
08069,10.599548101327727,0.1220252278252616
08071,-5.857683203306266,-2.1625171861914705
08073,-3.6201335469290647,-3.184022659206354
08075,-7.244223826037132,0.29938403003908576
08077,3.6440377676223576,-1.7621605408832393
08109,-0.6736100316078648,-18.18393726484984
08111,8.92308415903674,-0.8677607998490822
08113,4.831328732829306,-1.6337602792540817
08115,-6.639321548267006,-2.6608778756999625
08117,10.092498854634343,0.3956252435873395
08119,1.427481477305232,-0.2377982205666873
08121,-5.714279942140012,2.18645151195791
08123,4.288596416566456,-8.736790967413611
08125,-7.493216304025356,-1.328494856684748
09001,11.707566310529067,6.212380527761717
09003,4.311017906727187,6.120744830973479
09005,0.3371647395177746,3.175649814704606
09007,1.0047879223034002,3.310824506077225
09009,3.4371059096373386,6.0237773015918705
09011,1.2288739279818515,6.118847569384945
09013,0.2152427519586908,4.580305104234572
09015,-5.482783661731034,1.839317437461208
10001,9.019055003960545,7.407796233514766
10003,7.722017157285883,8.876209963272519
10005,5.276170707428278,-1.7646714191584145
11001,3.946675200183364,-10.623342479581481
12001,7.0816410046443465,4.661703570806562
12003,-7.3759936150943055,1.3497420551023431
12005,-0.36078909290381134,3.0620657889337863
12007,-6.616440762069537,-1.1256504871530169
12009,-0.20587533960625137,4.237584519180592
12011,0.010100863107965097,9.842495979261265
12013,-17.227794612374577,-0.92235227578362
12015,-6.941239424053215,2.7172227066327386
12017,-13.261618758280193,2.021290997518289
12019,7.796703062622267,7.819435569837651
12021,3.157053270485406,-3.0064504645685
12023,-5.179113735192196,2.9182755816624457
12027,-7.587579214383197,-9.906557416686368
12029,-13.851669932437577,3.1777342559525454
12031,10.060574661119801,6.052925112710817
12033,8.259956190526985,4.148940369922215
12035,-9.069763075288236,4.748469552462264
12037,-9.682591051928565,-0.09062422031871264
12039,-1.6627989432639225,-1.0492752065417648
12041,-11.291499607241565,-0.8081459619684317
12043,-14.483429610583531,-3.008081081916025
12045,-8.862705430303514,0.6760845576083021
12047,-10.761065191992884,-3.234019930233302
12049,-2.563353900760241,-9.027218259874559
12051,-2.35051409505283,-11.999058082166773
12053,-11.82538309490105,4.176185961526701
12055,-4.535511148248048,2.837213294433294
12057,6.899070311797047,4.670006545445439
12065,-9.10450935713385,-3.753438968482243
12067,-11.548630650246725,-1.167737038560933
12069,0.5563145235685454,4.9700721427701
12071,0.9061751317722084,3.281254059825878
12073,2.4038809015777574,4.9821429122280705
12075,-9.815526942387987,-1.0899007449151519
12077,-16.097849261691067,-3.4303952816718812
12079,-8.953595628255691,-1.2087315973994777
12081,-1.0589038838119293,0.9373874646384621
12083,-4.401432052892524,2.165490100453127
12085,-4.585128614350637,1.6988068995485328
12086,0.5399023003294801,-5.427945169093107
12087,-4.245392115481771,2.6996590309769974
12089,0.27861243987492657,-0.22240504494926938
12091,8.283095320376013,5.088705177595266
12093,-14.798251704308672,-6.572079463029855
12095,11.575630987544251,5.126040724068137
12097,9.715636345260528,4.619128871317145
12099,-4.279476538434366,5.422417390433306
12101,-5.219747683739371,6.634725047083867
12103,0.13711991734559348,4.428431384591358
12105,1.6662240902054464,2.383753076554118
12107,-11.191299007388992,-2.340992416539013
12109,5.68654106661436,2.6474521476954394
12111,-2.921592986716135,6.091099014329071
12113,4.326312343598403,5.450225653702933
12115,-1.056038169068799,1.7197039601487338
12117,9.839664341358684,6.608452112022167
12119,-5.0534561497287775,-6.985487585078268
12121,-7.3840196654267025,2.1268792767569984
12123,-12.927572097240432,2.6611393305115882
12125,-9.898285493159442,-0.399471225800653
12127,-7.893883506781641,4.767898315191665
12129,-12.582177082705364,3.4235895572226163
12131,-2.256626053700657,1.1188379898635858
12133,-9.122587628313617,2.196176333135803
13001,-7.784033345647167,2.390036735262658
13003,-6.013793103448268,-9.557355780777865
13005,-11.119639631390251,1.3652328079083773
13007,-11.180951744070477,-7.813214158752736
13009,3.8810118416217847,0.7984178920928642
13011,-9.989684704180556,0.15604352353255635
13013,4.809240136849393,6.068752284688561
13015,-1.4615163670286684,4.24442246541914
13017,-2.7645062106581904,3.3739644884102162
13019,-12.980705198511526,2.139230634846024
13021,10.98284839217876,9.82207985561817
13023,-5.541172893984051,3.401491429467086
13025,-13.401266073497492,0.2723251876099342
13027,-3.380459583016446,-1.7623759287673693
13029,6.09705830962584,5.9175170253310085
13031,2.128596435767797,3.81597611988078
13033,-0.7924847763945095,-1.545860038270952
13035,-5.410863168656483,0.8937482970432171
13037,2.0774082957888,3.881206061630543
13039,1.488531863896121,2.1067129194624066
13043,-6.0322453476502105,-2.044304258827651
13045,1.067276236215811,6.0655010932682885
13047,-4.546660735665473,4.092227730960163
13049,-7.100638569604087,2.0699092344355385
13051,9.432806607755786,2.4105664964993494
13053,-2.9510383047507034,-9.438410444995583
13055,-17.31491913992133,1.1068130654259374
13057,9.75941221138292,6.010336320326859
13059,12.324516670450855,1.409435097125339
13061,-5.663696235954205,2.851206787619489
13063,14.958558800414949,21.627281908208865
13065,-7.204098985529463,2.648075161850354
13067,19.81112326968436,13.716484705771428
13091,-7.114358625797067,1.7760544435796533
13093,-4.614900506170763,0.6855560763426212
13095,11.085060063545079,11.392617480535236
13097,24.483589037062615,30.760576884706836
13099,6.942011956754683,5.279573879075173
13101,-11.644797300565322,3.4518986496460258
13103,2.414774529821127,2.7914129471465525
13105,-7.591574714908056,-1.0162010938785997
13107,-6.709673432236652,1.1565860995727775
13109,-3.1835818080110343,3.281273954325904
13111,-11.002103687982203,0.9318658716871875
13113,18.053255533902814,16.75508364784012
13115,-2.7376349273847147,2.602550404742896
13117,16.85406709096712,15.542217675168368
13119,-15.140824918217813,3.437709685215495
13121,13.731017128177513,3.6383226939923645
13123,-7.371555882650814,2.0860325551948833
13125,-9.792193640096551,2.0312947257793983
13127,5.76445422692121,2.415166249103873
13129,-7.228999675954956,1.3855847955755003
13131,-3.920505684673195,-0.481165441697172
13133,-3.892926909741419,-5.85116188715056
13135,25.51272971003298,24.2809419905554
13137,-3.2240801416680718,2.1545238217174454
13139,6.77417496198559,-4.357431295719282
13141,-4.701854692797895,-3.0201764301234277
13143,-11.327810902679182,0.8012066406067557
13145,-0.09775308508232072,-1.2148343810815518
13147,-13.73407879005131,1.4123880981535386
13149,-13.74461912783081,0.12822350829522122
13151,27.309234032981294,33.26109754213287
13153,10.180819527824461,10.138141159052829
13155,-6.593889267666469,2.997449569410904
13157,-0.994523165068685,2.6826854575629717
13159,-9.820479447734918,-4.524269972816306
13161,-8.498230107912619,3.876392023382291
13163,0.5049686922807055,-1.3558958462968604
13165,-7.102879602050308,-3.299192075328939
13167,-5.647997257717943,-1.592531658143173
13169,-2.7767604140563265,1.935741692354398
13171,-8.382414870979876,2.1646287873794314
13173,-7.314291709426122,-2.452640032314381
13175,-0.8161282330601978,4.685390466461762
13177,6.5007257940004415,9.508589170418936
13179,10.299634430043199,1.0380009413892068
13181,-5.573689548971018,-3.026012303884883
13183,2.4613608768833117,4.2091071279040655
13185,4.176609039192293,5.095160725294093
13187,-3.3667052483834823,-0.24835745522435726
13189,2.8905759694299533,6.038117336349025
13191,-7.662325818103213,-1.063079762957166
13193,0.49263410996584867,3.712928341348359
13195,-2.689980672403177,4.092993588515904
13197,-6.717191821248484,-0.4208757338863762
13199,-6.073967617538095,-1.5478964871268914
13201,-3.7066870234366043,1.6327985432836982
13205,-1.6523492286114987,0.48740567855401906
13207,-4.62868110696332,-3.3869320877147473
13209,-7.024274475060658,3.1388181444155485
13211,-3.028258851969582,-4.938599142560697
13213,-12.142528233269726,-1.5826781354100095
13215,10.572009782721757,7.0760990634121015
13217,17.83990161380506,24.97475904767046
13219,6.029242559756916,0.9292497277781919
13221,-3.619801798547904,-1.042383143438574
13223,11.866025230520766,15.204272964894518
13225,1.1325571167789121,2.8798377556194126
13227,-6.469622463563972,7.067146854141059
13229,-8.64080343108599,1.146568857083052
13231,-8.325587323602425,-4.8768576777668216
13233,-10.150548126007916,1.3666586149780215
13235,-6.605818975880609,3.0219546008830562
13237,-6.324400868450859,-0.914649923299315
13239,-11.89703401796686,15.09740833002904
13241,-8.225241718692729,2.1618715625994813
13243,1.3886831348930428,4.400925343389986
13245,11.943835041415873,8.518608269330642
13247,31.43200261585634,36.93984234016633
13249,-9.961975336949934,-3.137386975247935
13251,-2.5275456421103755,-1.8899864482159288
13253,-6.7995040335980335,-0.6846290050100237
13255,3.858285462662998,3.8126355065540096
13257,-7.916725030779713,1.0202324218787293
13259,-0.879213523177043,13.086836895744476
13261,2.971388727484026,6.00321242393737
13263,-2.0968194604388586,-5.078069364703943
13265,-3.713079878512282,4.274147972219154
13267,-2.324618604413537,1.3007866122615752
13269,-6.814515123556838,-2.7480740829162684
13271,-7.775642642313663,7.607058051270847
13273,3.0392262611009286,1.6986852402877304
13275,1.8668071923907021,-1.0313110428979968
13277,2.072855600819949,1.0520593345045057
13279,-2.1175964865097328,5.1699108619814425
13281,-7.686366070433252,2.6252058919945975
13283,-7.169725659657875,-7.806637890293786
13285,3.9757364718973065,7.49084781689529
13287,-0.9812287459070319,-1.5276710090539893
13289,-4.939333046325778,-1.8946157736217089
13291,-7.24218506924381,1.0157837902623257
13293,-1.2296872378630042,2.6093140273687254
13295,-8.133287970419236,2.267670551977485
13297,3.681841693530288,5.830923729051719
13299,-1.0615755378729013,5.056790061653437
13301,0.9161196850046665,2.2008926102634874
13303,2.6252423353651437,2.334717070396522
13305,-7.029060216534916,2.042206610635102
13307,-5.39048991354467,-1.8759518427675985
13309,-11.21426634845858,7.008024886219054
13311,-4.927088701503791,1.0810909088633798
13313,2.970481324453033,-7.752230056791841
13315,-8.212395468434604,-0.9813387466173538
13317,-1.5397370981656309,2.481843929138485
13319,-5.946346812509809,-1.4011394167385163
13321,-4.335591935930282,0.21501529332955727
15001,7.141076075050286,-2.2262820356008746
15003,12.270495617160172,0.22245614829056137
16003,-4.093270985561773,0.5122892975381479
16005,1.0952708969107832,2.583923934244414
16007,-5.743627450980391,2.5636952113554767
16009,-8.78601062647552,1.847268571111094
16011,-0.8268408919984864,0.5232988265090981
16013,9.10797486380968,-4.293659082286293
16015,-2.165416463163311,0.708577671045207
16017,-7.1835098214498885,1.3379644141359837
16019,5.6223219639033,3.7696182916093326
16021,-9.811323332306213,1.6953012134286682
16023,-9.436193534442834,-6.597967822542717
16025,-0.8859062487059504,-2.4382611441908453
16027,5.146333980759923,-0.0009146400139385946
16029,-2.2198423903866065,1.2048566899424458
16031,0.6777531625850575,-7.899661737108932
16033,0.2242321462219703,-18.9328743545611
16035,-7.981549936133494,1.6882102737654003
16037,-1.6847435361480834,5.735187189692436
16039,1.8344625085005077,0.5663408729381327
16041,0.9534694182922632,-0.19010361883674598
16043,2.2596215474858354,-3.54125182329631
16045,-4.627144040965966,3.0935058468655514
16047,-3.1040708262629337,-6.070573940091573
16049,-5.288604926035536,0.7614811334816896
16051,-0.2651851241659866,-0.10490994573290102
16053,4.209383579795965,-6.805409951475417
16055,-4.813108796919085,1.4740732650685437
16057,2.6861374478225812,1.7321672862109505
16059,-0.5910249457230812,2.278006732721794
16061,-5.470001772233516,5.441261120760432
16063,-3.148651335030223,-6.7460365881841895
16065,9.260671622994153,2.8935851131099195
16067,1.160813724793254,-15.248143374328926
16069,-4.30146381415171,2.347637629080623
16071,-4.136620847727121,-0.5928475173629044
16073,-1.723264444395742,-2.430143495717875
16075,-3.1990904058721696,1.896310972315396
16077,0.7621662942786713,-0.0027116769061859003
16079,-15.723433042492271,2.8051105636174416
16081,14.940198440912631,2.7065176595889255
16083,1.8975590543871306,0.5076524292327189
16085,3.8243733708766214,-2.11709200753738
16087,-3.456184199053258,-0.7891004037335989
17001,-7.255597796566271,2.2089424503586077
17003,-9.558317170222551,-0.5456295995229326
17005,-15.32897646777122,-0.22596777191090744
17007,0.4889481453806326,2.79684317249491
17009,-14.66321340131849,1.485136091488915
17011,-5.721807107042871,3.1210612516829883
17013,-26.06916135825909,1.29498951771726
17015,-8.830569545910386,1.0794379465154713
17017,-13.24658648362254,6.586834008570897
17019,10.793168370314646,7.180698761646955
17021,-13.059682302336409,-0.5830536568923406
17023,-11.89906520094215,1.9213062671449288
17025,-15.532634092917824,2.9215865792971307
17027,-16.042007436041406,0.5877793177434425
17029,-5.867391685985467,2.4349808374424793
17031,4.885819445305103,-0.4043189911848515
17033,-10.610953437011332,3.1270876751719356
17035,-14.860210814421297,1.3884029842564871
17037,5.210736406370167,4.487809874554092
17039,-8.558081435198854,2.262657579389149
17041,-5.400432741927087,1.398765842649341
17043,14.088248144063918,7.11626525530766
17045,-13.683520145212938,-1.2346128224230868
17047,-13.133278948987373,1.5261411084385168
17049,-7.3017983801733095,1.4993981619611518
17051,-19.30445050304528,0.4059574341193084
17053,-3.9814878013687824,3.1830201250335537
17055,-20.012205504914327,1.5453020261346095
17057,-14.009062821356615,1.1348583629659954
17059,-25.727763653738663,1.5825731643496987
17061,-18.79500446377346,1.1702166779064327
17063,-6.232490886887085,3.448570331580836
17065,-21.248007527212927,-1.492001963076095
17067,-15.405881521525625,1.6301238486968073
17069,-17.096249344560626,-0.8905813658288899
17071,-21.84556343918318,0.4067213452547014
17073,-8.302933249864616,1.8308665721563528
17075,-6.781807096479309,2.966840952030081
17077,-5.441195440109212,4.647214222051655
17079,-15.234727053564303,1.969239448174931
17081,-12.812850106965854,2.313798516750266
17083,-20.457135470273073,1.080383544839747
17085,-4.6217442923427114,1.5252820776623488
17087,-10.99977195849645,-3.2432713221837055
17089,12.770456457466011,6.146077231032731
17091,-3.1710527709829393,0.2593345775218836
17093,14.44256040358507,10.46212795427931
17095,-7.550011749365751,4.280220247903488
17097,13.140633409870759,4.323065217263654
17099,-5.473352622911861,2.364751320314051
17101,-15.188663117856276,10.503326372917854
17103,-0.8550993968659597,1.9505353201881412
17105,-7.882091564272347,-0.5776191739731207
17107,-2.330700348725749,3.776895208408371
17109,-6.648503659392091,3.658492459961792
17111,9.009593343852622,1.7249678716300334
17117,-18.19696504852982,1.5336474737757566
17119,-8.430922643325225,2.7598402873600154
17121,-18.676473397735897,1.8737252341699433
17123,-10.57691757714538,1.3435720651348682
17125,-15.242732910237976,1.292061117711607
17127,-12.330680544491688,1.8314951044317462
17129,-2.8542383917637473,1.0838077213031427
17131,-12.890159221886172,1.6834031938536054
17133,-10.039444927702078,1.601209632027678
17135,-17.56609870016732,0.7239131319270573
17137,-3.780048987640498,2.4410640524137888
17139,-12.136445032905204,1.028885407280078
17141,-0.9563527874716868,1.1784774023104854
17143,3.2117141269191336,6.660713968088139
17145,-19.729535372811295,1.2530744659897
17147,-1.9235257792602667,1.307247423099267
17149,-17.163540780678616,0.7029428878761013
17151,-17.87245312131174,0.5775875022421832
17153,-9.971029983966595,1.1493923553651655
17155,-11.04919521212188,0.93753214931378
17157,-21.116489915160273,1.7790943564290327
17159,-9.812135886788386,2.373423467572333
17161,-1.1522901465905804,5.260270940882325
17163,-0.9668110531299376,3.885709182422957
17165,-14.354915065989523,1.6867176432008746
17167,6.905970183969572,5.738861506549986
17169,-12.074650885326193,9.290771491042026
17171,-14.045605501933327,1.637149197199772
17173,-14.678230422438979,0.708552223248704
17175,-10.329962758602925,1.2872478965453626
17177,-0.22378864967210887,3.468343816693686
17179,-4.860987922381035,1.6764987362367534
17181,-11.68078661201055,1.8612507887675651
17183,-10.766187019720356,3.7025821642088435
17185,-6.552942426874541,2.151269364235408
17187,-7.025252055823522,7.669942167038967
17189,-15.898528218123605,1.8680794038113513
17191,-11.762116671710958,1.7156599324827604
17193,-16.461657597423795,0.7348724200669565
17195,-5.677382536408253,-2.10226094842415
17197,6.999955803914808,8.374771884183197
17199,-8.328891532629658,4.699699859681361
17201,1.7111353774421758,3.4496033192790847
17203,-2.7164333799102316,1.4758698555633498
18001,-3.2698776902517004,0.9947524123216311
18003,7.996746848399532,4.108453408033018
18005,4.099209185190702,8.903989950418167
18007,-3.7412152002366916,-0.8211935267745218
18009,-9.19478197624947,0.9629380481319783
18011,15.709903691222696,5.1405305199008655
18013,-3.247659577988422,0.804728556079215
18015,-7.536272524915685,1.7038494886055244
18017,-2.3079897327257015,9.525520172360103
18019,-1.19184320875533,2.8968647831659187
18021,-9.990343701198714,1.707068228092079
18023,-1.773358143872077,2.6339479037233664
18025,-14.538253689525206,1.881411785569742
18027,-6.016342861017872,2.4289274293101677
18029,-9.86374886395031,0.6662754317433239
18031,-5.597894353820411,1.1666378501409058
18033,-5.622635802947212,0.8562982390831531
18035,0.26133926177147515,2.527900786219684
18037,-1.257596490421701,3.3151770266884872
18039,6.240388612790866,-1.2289810963405419
18041,-16.23997930633843,1.199422252247051
18043,1.7254177710516316,2.90641110951686
18045,-11.084760333162002,1.1627055847258538
18047,-11.472189035230407,1.2923589904537458
18049,-4.787849014208756,1.8401924771141882
18051,-11.663812249014853,1.9245649192737417
18053,-1.0144055333276967,1.3901855647186387
18055,-11.46901616182566,0.875830475220507
18057,21.22052321726937,7.755106118273736
18059,5.813876113617443,4.1079849206767545
18061,-9.068676811739682,1.9196733920983422
18063,11.668617129441046,9.280805610894237
18065,-8.397514632151001,3.7800172674308907
18067,-1.9403341685984188,2.712534300040291
18069,-0.5713768851312224,1.9493599222476061
18071,-8.66687086629959,4.884142235568212
18073,-6.326695205280853,3.2273605428416285
18075,-10.308429844836272,0.04636241799303997
18077,-6.860399260561465,1.9579468756464213
18079,-13.01044230219544,0.43766949591743654
18081,6.799068651507426,5.992153842529923
18083,-10.253025221725466,2.0458055238195327
18085,2.7304239278014464,0.6016705696743951
18087,-5.676914783893743,-1.2531789142726124
18089,-3.8342080842156108,4.777860756537777
18091,-3.9217347053207092,3.3729014511779347
18093,-6.329301806387992,1.023667353335589
18095,-1.73907394627129,2.208981794511077
18097,13.90053348615374,8.660715875208766
18099,-2.449466166094524,1.678698772433151
18101,-10.775160145095313,0.7799686665830419
18103,-5.969022279643841,3.0888693562663443
18105,10.21485299405839,4.901326228017256
18107,0.47774198079699914,1.477620080228104
18109,-3.6814595529472314,1.0363250515819655
18111,-11.709331508967011,-0.25824666526454987
18113,-5.506121551893045,-2.1499308012001617
18115,-14.266716901967317,1.8906007120543356
18117,-7.978641240846308,2.2235360829957918
18119,-8.718773556138583,0.956554486381922
18121,-12.399311591578538,1.5251087441780498
18123,-12.492962137146804,3.107338704620344
18125,-16.06400658323184,1.696624490880494
18127,1.1071828931811112,4.020490451535374
18129,-4.998786037642208,1.6977728517944657
18131,-5.9223805817027575,1.8098704974027546
18133,-7.212863012134928,1.5833133298819408
18135,-11.490244891162291,3.2130513787692387
